Area,Item,Year,Area harvested,Yield,Production,AreaHarvested_outlier,yield_outlier,Production_outlier
Bolivia (Plurinational State of),Watermelons,2020,4405.0,13666.7,60202.0,False,False,False
Bolivia (Plurinational State of),Watermelons,2021,4397.0,13887.9,61062.48,False,False,False
Bolivia (Plurinational State of),Watermelons,2022,4423.0,13592.7,60123.8,False,False,False
Bolivia (Plurinational State of),Watermelons,2023,4406.0,13839.7,60973.19,False,False,False
Bolivia (Plurinational State of),"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,4101.0,3061.2,12554.0,False,False,False
Bolivia (Plurinational State of),"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,4081.0,2903.9,11851.0,False,False,False
Bolivia (Plurinational State of),"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,4078.0,2809.4,11455.87,False,False,False
Bolivia (Plurinational State of),"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,4078.0,2908.9,11862.74,False,False,False
Bolivia (Plurinational State of),"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,4091.0,2896.3,11847.34,False,False,False
Bolivia (Plurinational State of),Cucumbers and gherkins,2019,562.0,8476.9,4764.0,False,False,False
Bolivia (Plurinational State of),Cucumbers and gherkins,2020,556.0,8521.6,4738.0,False,False,False
Bolivia (Plurinational State of),Cucumbers and gherkins,2021,554.0,8576.7,4752.6,False,False,False
Bolivia (Plurinational State of),Cucumbers and gherkins,2022,547.0,8816.7,4821.15,False,False,False
Bolivia (Plurinational State of),Cucumbers and gherkins,2023,591.0,8304.1,4905.47,False,False,False
Bolivia (Plurinational State of),Tomatoes,2019,4696.0,14974.2,70319.0,False,False,False
Bolivia (Plurinational State of),Tomatoes,2020,4732.0,15535.7,73515.0,False,False,False
Bolivia (Plurinational State of),Tomatoes,2021,4761.0,16199.1,77115.99,False,False,False
Bolivia (Plurinational State of),Tomatoes,2022,5326.0,16304.0,86837.16,False,False,False
Bolivia (Plurinational State of),Tomatoes,2023,5766.0,15239.3,87862.73,False,False,False
Bolivia (Plurinational State of),"Pumpkins, squash and gourds",2019,3088.0,7687.8,23740.0,False,False,False
Bolivia (Plurinational State of),"Pumpkins, squash and gourds",2020,3199.0,7681.8,24574.0,False,False,False
Bolivia (Plurinational State of),"Pumpkins, squash and gourds",2021,3216.0,7676.2,24683.03,False,False,False
Bolivia (Plurinational State of),"Pumpkins, squash and gourds",2022,3196.0,7660.2,24484.2,False,False,False
Bolivia (Plurinational State of),"Pumpkins, squash and gourds",2023,3187.0,7719.8,24599.92,False,False,False
Bolivia (Plurinational State of),"Other beans, green",2019,464.0,2870.7,1331.88,False,False,False
Bolivia (Plurinational State of),"Other beans, green",2020,443.0,2970.0,1314.77,False,False,False
Bolivia (Plurinational State of),"Other beans, green",2021,438.0,3022.7,1323.13,False,False,False
Bolivia (Plurinational State of),"Other beans, green",2022,448.0,2952.9,1323.26,False,False,False
Bolivia (Plurinational State of),"Other beans, green",2023,443.0,2981.6,1320.39,False,False,False
Bolivia (Plurinational State of),"Peas, green",2019,16961.0,1287.2,21832.0,False,False,False
Bolivia (Plurinational State of),"Peas, green",2020,16953.0,1315.5,22302.0,False,False,False
Bolivia (Plurinational State of),"Peas, green",2021,16906.0,1312.9,22196.02,False,False,False
Bolivia (Plurinational State of),"Peas, green",2022,16996.0,1323.9,22500.65,False,False,False
Bolivia (Plurinational State of),"Peas, green",2023,16323.0,1274.4,20801.52,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, green",2019,27002.0,1496.8,40417.0,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, green",2020,26910.0,1497.6,40301.0,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, green",2021,26830.0,1529.7,41041.83,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, green",2022,26880.0,1490.9,40076.47,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, green",2023,26314.0,1372.1,36105.81,False,False,False
Bolivia (Plurinational State of),Carrots and turnips,2019,5155.0,13435.9,69262.0,False,False,False
Bolivia (Plurinational State of),Carrots and turnips,2020,5412.0,12945.9,70063.0,False,False,False
Bolivia (Plurinational State of),Carrots and turnips,2021,5936.0,14118.5,83801.9,False,False,False
Bolivia (Plurinational State of),Carrots and turnips,2022,6485.0,14080.4,91312.28,False,False,False
Bolivia (Plurinational State of),Carrots and turnips,2023,6967.0,13888.8,96767.71,False,False,False
Bolivia (Plurinational State of),Green garlic,2019,515.0,4330.1,2230.0,False,False,False
Bolivia (Plurinational State of),Green garlic,2020,553.0,4477.4,2476.0,False,False,False
Bolivia (Plurinational State of),Green garlic,2021,542.0,4643.8,2519.12,False,False,False
Bolivia (Plurinational State of),Green garlic,2022,551.0,4640.6,2557.75,False,False,False
Bolivia (Plurinational State of),Green garlic,2023,533.0,4417.4,2355.39,False,False,False
Bolivia (Plurinational State of),"Onions and shallots, dry (excluding dehydrated)",2019,7102.0,12669.0,89975.0,False,False,False
Bolivia (Plurinational State of),"Onions and shallots, dry (excluding dehydrated)",2020,8482.0,14116.2,119734.3,False,False,False
Bolivia (Plurinational State of),"Onions and shallots, dry (excluding dehydrated)",2021,8973.0,15563.9,139661.15,False,False,False
Bolivia (Plurinational State of),"Onions and shallots, dry (excluding dehydrated)",2022,9531.0,14698.1,140081.84,False,False,False
Bolivia (Plurinational State of),"Onions and shallots, dry (excluding dehydrated)",2023,9648.0,15018.5,144904.31,False,False,False
Bolivia (Plurinational State of),Green corn (maize),2019,9635.0,2703.4,26047.0,False,False,False
Bolivia (Plurinational State of),Green corn (maize),2020,9419.0,2770.9,26100.0,False,False,False
Bolivia (Plurinational State of),Green corn (maize),2021,9420.0,2808.2,26452.3,False,False,False
Bolivia (Plurinational State of),Green corn (maize),2022,9453.0,2766.5,26152.77,False,False,False
Bolivia (Plurinational State of),Green corn (maize),2023,10630.0,2480.9,26371.99,False,False,False
Bolivia (Plurinational State of),"Other vegetables, fresh n.e.c.",2019,850.0,4941.2,4200.0,False,False,False
Bolivia (Plurinational State of),"Other vegetables, fresh n.e.c.",2020,860.0,5000.0,4300.0,False,False,False
Bolivia (Plurinational State of),"Other vegetables, fresh n.e.c.",2021,870.0,5123.7,4457.52,False,False,False
Bolivia (Plurinational State of),"Other vegetables, fresh n.e.c.",2022,968.0,5127.3,4962.18,False,False,False
Bolivia (Plurinational State of),"Other vegetables, fresh n.e.c.",2023,996.0,5123.3,5100.39,False,False,False
Bolivia (Plurinational State of),Avocados,2019,2308.0,5498.3,12690.0,False,False,False
Bolivia (Plurinational State of),Avocados,2020,2300.0,5424.8,12477.0,False,False,False
Bolivia (Plurinational State of),Avocados,2021,2299.0,5412.9,12443.24,False,False,False
Bolivia (Plurinational State of),Avocados,2022,2303.0,5434.7,12514.26,False,False,False
Bolivia (Plurinational State of),Avocados,2023,2321.0,5441.3,12629.53,False,False,False
Bolivia (Plurinational State of),Bananas,2019,20103.0,14985.6,301255.0,False,False,False
Bolivia (Plurinational State of),Bananas,2020,20010.0,15050.6,301162.0,False,False,False
Bolivia (Plurinational State of),Bananas,2021,19994.0,15047.8,300870.6,False,False,False
Bolivia (Plurinational State of),Bananas,2022,20091.0,15339.5,308180.58,False,False,False
Bolivia (Plurinational State of),Bananas,2023,20232.0,15100.7,305524.7,False,False,False
Bolivia (Plurinational State of),Plantains and cooking bananas,2019,41501.0,11846.0,491620.0,False,False,True
Bolivia (Plurinational State of),Plantains and cooking bananas,2020,40890.0,11765.5,481093.0,False,False,True
Bolivia (Plurinational State of),Plantains and cooking bananas,2021,40788.0,11677.3,476298.98,False,False,True
Bolivia (Plurinational State of),Plantains and cooking bananas,2022,41016.0,11821.5,484875.06,False,False,True
Bolivia (Plurinational State of),Plantains and cooking bananas,2023,43262.0,11395.0,492967.82,False,False,True
Bolivia (Plurinational State of),Figs,2019,132.0,5197.0,686.0,False,False,False
Bolivia (Plurinational State of),Figs,2020,129.0,5054.3,652.0,False,False,False
Bolivia (Plurinational State of),Figs,2021,129.0,5016.9,647.0,False,False,False
Bolivia (Plurinational State of),Figs,2022,130.0,5091.3,662.09,False,False,False
Bolivia (Plurinational State of),Figs,2023,130.0,5054.0,654.57,False,False,False
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2019,2175.0,8290.6,18032.0,False,False,False
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2020,2150.0,8192.1,17613.0,False,False,False
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2021,2146.0,8176.5,17546.07,False,False,False
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2022,2152.0,8255.1,17766.28,False,False,False
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2023,2142.0,8203.5,17575.55,False,False,False
Bolivia (Plurinational State of),Papayas,2019,2342.0,7810.0,18291.0,False,False,False
Bolivia (Plurinational State of),Papayas,2020,2340.0,7732.5,18094.0,False,False,False
Bolivia (Plurinational State of),Papayas,2021,2333.0,7729.0,18030.46,False,False,False
Bolivia (Plurinational State of),Papayas,2022,2339.0,7678.5,17958.94,False,False,False
Bolivia (Plurinational State of),Papayas,2023,2364.0,7656.8,18097.64,False,False,False
Bolivia (Plurinational State of),Pineapples,2019,5083.0,17245.3,87658.0,False,False,False
Bolivia (Plurinational State of),Pineapples,2020,5019.0,17127.7,85964.0,False,False,False
Bolivia (Plurinational State of),Pineapples,2021,5008.0,17316.7,86720.37,False,False,False
Bolivia (Plurinational State of),Pineapples,2022,5020.0,17235.5,86513.6,False,False,False
Bolivia (Plurinational State of),Pineapples,2023,5129.0,16978.1,87084.23,False,False,False
Bolivia (Plurinational State of),Pomelos and grapefruits,2019,441.0,8646.3,3813.0,False,False,False
Bolivia (Plurinational State of),Pomelos and grapefruits,2020,440.0,8684.1,3821.0,False,False,False
Bolivia (Plurinational State of),Pomelos and grapefruits,2021,440.0,8761.1,3856.52,False,False,False
Bolivia (Plurinational State of),Pomelos and grapefruits,2022,439.0,8659.8,3803.99,False,False,False
Bolivia (Plurinational State of),Pomelos and grapefruits,2023,484.0,8640.5,4184.02,False,False,False
Bolivia (Plurinational State of),Lemons and limes,2019,4351.0,7534.6,32783.0,False,False,False
Bolivia (Plurinational State of),Lemons and limes,2020,4333.0,7512.3,32551.0,False,False,False
Bolivia (Plurinational State of),Lemons and limes,2021,4331.0,7521.2,32571.78,False,False,False
Bolivia (Plurinational State of),Lemons and limes,2022,4337.0,7523.2,32628.18,False,False,False
Bolivia (Plurinational State of),Lemons and limes,2023,4370.0,7486.8,32717.62,False,False,False
Bolivia (Plurinational State of),Oranges,2019,23251.0,8322.4,193504.0,False,False,False
Bolivia (Plurinational State of),Oranges,2020,22977.0,8348.2,191817.0,False,False,False
Bolivia (Plurinational State of),Oranges,2021,22931.0,8293.7,190181.7,False,False,False
Bolivia (Plurinational State of),Oranges,2022,22995.0,8217.8,188971.62,False,False,False
Bolivia (Plurinational State of),Oranges,2023,23093.0,8054.8,186009.85,False,False,False
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2019,27124.0,8848.1,239995.0,False,False,False
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2020,26815.0,8868.6,237812.0,False,False,False
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2021,26764.0,8550.2,228833.95,False,False,False
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2022,26830.0,8635.9,231703.4,False,False,False
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2023,26857.0,8604.8,231101.45,False,False,False
Bolivia (Plurinational State of),Grapes,2019,3327.0,7078.1,23549.0,False,False,False
Bolivia (Plurinational State of),Grapes,2020,3358.0,6621.5,22235.0,False,False,False
Bolivia (Plurinational State of),Grapes,2021,3966.0,7056.7,27989.77,False,False,False
Bolivia (Plurinational State of),Grapes,2022,4028.0,6833.8,27523.83,False,False,False
Bolivia (Plurinational State of),Grapes,2023,3311.0,6967.3,23066.26,False,False,False
Bolivia (Plurinational State of),Apples,2019,753.0,3892.4,2931.0,False,False,False
Bolivia (Plurinational State of),Apples,2020,725.0,3793.1,2750.0,False,False,False
Bolivia (Plurinational State of),Apples,2021,720.0,3801.8,2738.82,False,False,False
Bolivia (Plurinational State of),Apples,2022,733.0,3814.5,2795.14,False,False,False
Bolivia (Plurinational State of),Apples,2023,724.0,3798.0,2748.99,False,False,False
Bolivia (Plurinational State of),Pears,2019,373.0,5445.0,2031.0,False,False,False
Bolivia (Plurinational State of),Pears,2020,370.0,5167.6,1912.0,False,False,False
Bolivia (Plurinational State of),Pears,2021,369.0,5129.5,1892.41,False,False,False
Bolivia (Plurinational State of),Pears,2022,370.0,5242.0,1941.84,False,False,False
Bolivia (Plurinational State of),Pears,2023,370.0,5236.3,1935.91,False,False,False
Bolivia (Plurinational State of),Quinces,2019,27.0,4851.9,131.0,False,False,False
Bolivia (Plurinational State of),Quinces,2020,26.0,4923.1,128.0,False,False,False
Bolivia (Plurinational State of),Quinces,2021,26.0,4995.7,127.67,False,False,False
Bolivia (Plurinational State of),Quinces,2022,26.0,4966.2,130.0,False,False,False
Bolivia (Plurinational State of),Quinces,2023,26.0,4981.0,130.59,False,False,False
Bolivia (Plurinational State of),Sour cherries,2019,56.0,1303.6,73.0,False,False,False
Bolivia (Plurinational State of),Sour cherries,2020,54.0,1296.3,70.0,False,False,False
Bolivia (Plurinational State of),Sour cherries,2021,54.0,1292.6,70.12,False,False,False
Bolivia (Plurinational State of),Sour cherries,2022,55.0,1304.5,71.69,False,False,False
Bolivia (Plurinational State of),Sour cherries,2023,55.0,1302.0,71.72,False,False,False
Bolivia (Plurinational State of),Cherries,2019,409.0,2212.2,905.6,False,False,False
Bolivia (Plurinational State of),Cherries,2020,416.0,2149.6,894.07,False,False,False
Bolivia (Plurinational State of),Cherries,2021,421.0,2130.9,897.79,False,False,False
Bolivia (Plurinational State of),Cherries,2022,416.0,2163.8,899.15,False,False,False
Bolivia (Plurinational State of),Cherries,2023,418.0,2148.0,897.0,False,False,False
Bolivia (Plurinational State of),Peaches and nectarines,2019,8673.0,7116.1,61718.0,False,False,False
Bolivia (Plurinational State of),Peaches and nectarines,2020,8590.0,6919.1,59435.0,False,False,False
Bolivia (Plurinational State of),Peaches and nectarines,2021,8577.0,6690.8,57384.06,False,False,False
Bolivia (Plurinational State of),Peaches and nectarines,2022,8600.0,6862.7,59019.32,False,False,False
Bolivia (Plurinational State of),Peaches and nectarines,2023,8596.0,6808.7,58526.5,False,False,False
Bolivia (Plurinational State of),Plums and sloes,2019,423.0,10709.2,4530.0,False,False,False
Bolivia (Plurinational State of),Plums and sloes,2020,419.0,9770.9,4094.0,False,False,False
Bolivia (Plurinational State of),Plums and sloes,2021,418.0,9626.9,4021.63,False,False,False
Bolivia (Plurinational State of),Plums and sloes,2022,419.0,10048.3,4208.5,False,False,False
Bolivia (Plurinational State of),Plums and sloes,2023,419.0,9885.8,4142.87,False,False,False
Bolivia (Plurinational State of),Strawberries,2019,556.0,6217.6,3457.0,False,False,False
Bolivia (Plurinational State of),Strawberries,2020,531.0,6192.1,3288.0,False,False,False
Bolivia (Plurinational State of),Strawberries,2021,527.0,6189.9,3260.29,False,False,False
Bolivia (Plurinational State of),Strawberries,2022,532.0,6214.9,3307.43,False,False,False
Bolivia (Plurinational State of),Strawberries,2023,530.0,6201.1,3285.17,False,False,False
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2019,793.0,3892.2,3087.19,False,False,False
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2020,795.0,3877.2,3082.92,False,False,False
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2021,794.0,3835.9,3043.9,False,False,False
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2022,794.0,3868.5,3071.34,False,False,False
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2023,794.0,3860.5,3066.05,False,False,False
Bolivia (Plurinational State of),"Chestnuts, in shell",2019,57260.0,1432.0,81995.85,False,False,False
Bolivia (Plurinational State of),"Chestnuts, in shell",2020,57852.0,1431.9,82839.81,False,False,False
Bolivia (Plurinational State of),"Chestnuts, in shell",2021,58208.0,1431.5,83326.53,False,False,False
Bolivia (Plurinational State of),"Chestnuts, in shell",2022,57773.0,1431.8,82720.73,False,False,False
Bolivia (Plurinational State of),"Chestnuts, in shell",2023,57944.0,1431.8,82962.36,False,False,False
Bolivia (Plurinational State of),Linseed,2019,265.0,246.6,65.29,False,False,False
Bolivia (Plurinational State of),Linseed,2020,265.0,247.7,65.56,False,False,False
Bolivia (Plurinational State of),Linseed,2021,264.0,247.9,65.43,False,False,False
Bolivia (Plurinational State of),Linseed,2022,264.0,248.8,65.56,False,False,False
Bolivia (Plurinational State of),Linseed,2023,263.0,249.7,65.7,False,False,False
Bolivia (Plurinational State of),Sesame seed,2019,24333.0,651.1,15842.0,False,False,False
Bolivia (Plurinational State of),Sesame seed,2020,25627.0,510.2,13076.21,False,False,False
Bolivia (Plurinational State of),Sesame seed,2021,26211.0,535.9,14045.63,False,False,False
Bolivia (Plurinational State of),Sesame seed,2022,25146.0,490.2,12327.05,False,False,False
Bolivia (Plurinational State of),Sesame seed,2023,25030.0,556.6,13931.21,False,False,False
Bolivia (Plurinational State of),Sunflower seed,2019,109540.0,1248.7,136779.0,True,False,False
Bolivia (Plurinational State of),Sunflower seed,2020,135026.0,1182.0,159605.0,True,False,False
Bolivia (Plurinational State of),Sunflower seed,2021,138387.0,1389.6,192305.89,True,False,False
Bolivia (Plurinational State of),Sunflower seed,2022,159448.0,1320.0,210473.05,True,False,False
Bolivia (Plurinational State of),Sunflower seed,2023,172029.0,1049.5,180539.54,True,False,False
Bolivia (Plurinational State of),Potatoes,2019,175708.0,7151.5,1256584.0,True,False,True
Bolivia (Plurinational State of),Potatoes,2020,182449.0,7223.5,1317923.0,True,False,True
Bolivia (Plurinational State of),Potatoes,2021,191321.0,6651.9,1272648.97,True,False,True
Bolivia (Plurinational State of),Potatoes,2022,196068.0,6344.3,1243912.95,True,False,True
Bolivia (Plurinational State of),Potatoes,2023,208897.0,5587.9,1167304.98,True,False,True
Bolivia (Plurinational State of),"Cassava, fresh",2019,30112.0,6752.4,203327.0,False,False,False
Bolivia (Plurinational State of),"Cassava, fresh",2020,29112.0,6994.8,203633.0,False,False,False
Bolivia (Plurinational State of),"Cassava, fresh",2021,29001.0,7293.7,211527.15,False,False,False
Bolivia (Plurinational State of),"Cassava, fresh",2022,29428.0,7359.9,216589.57,False,False,False
Bolivia (Plurinational State of),"Cassava, fresh",2023,32934.0,7340.1,241742.02,False,False,False
Bolivia (Plurinational State of),Sweet potatoes,2019,1070.0,4193.5,4487.0,False,False,False
Bolivia (Plurinational State of),Sweet potatoes,2020,1077.0,4184.8,4507.0,False,False,False
Bolivia (Plurinational State of),Sweet potatoes,2021,1079.0,4290.8,4631.45,False,False,False
Bolivia (Plurinational State of),Sweet potatoes,2022,1073.0,4205.9,4512.22,False,False,False
Bolivia (Plurinational State of),Sweet potatoes,2023,1214.0,4406.1,5350.07,False,False,False
Bolivia (Plurinational State of),"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,16554.0,2982.3,49368.35,False,False,False
Bolivia (Plurinational State of),"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,16624.0,2987.8,49670.39,False,False,False
Bolivia (Plurinational State of),"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,16748.0,2988.3,50049.13,False,False,False
Bolivia (Plurinational State of),"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,16776.0,2974.8,49903.25,False,False,False
Bolivia (Plurinational State of),"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,16803.0,2961.2,49757.39,False,False,False
Bolivia (Plurinational State of),"Coffee, green",2019,25500.0,974.2,24841.0,False,False,False
Bolivia (Plurinational State of),"Coffee, green",2020,25551.0,915.9,23401.0,False,False,False
Bolivia (Plurinational State of),"Coffee, green",2021,25548.0,917.9,23451.98,False,False,False
Bolivia (Plurinational State of),"Coffee, green",2022,25954.0,895.4,23238.78,False,False,False
Bolivia (Plurinational State of),"Coffee, green",2023,25496.0,924.8,23579.45,False,False,False
Bolivia (Plurinational State of),Tea leaves,2019,274.0,4390.5,1203.0,False,False,False
Bolivia (Plurinational State of),Tea leaves,2020,279.0,4344.1,1212.0,False,False,False
Bolivia (Plurinational State of),Tea leaves,2021,279.0,4330.2,1208.91,False,False,False
Bolivia (Plurinational State of),Tea leaves,2022,276.0,4347.9,1198.58,False,False,False
Bolivia (Plurinational State of),Tea leaves,2023,278.0,4346.3,1206.46,False,False,False
Bolivia (Plurinational State of),Cocoa beans,2019,10387.0,561.8,5835.0,False,False,False
Bolivia (Plurinational State of),Cocoa beans,2020,10336.0,568.4,5875.0,False,False,False
Bolivia (Plurinational State of),Cocoa beans,2021,10336.0,569.3,5883.99,False,False,False
Bolivia (Plurinational State of),Cocoa beans,2022,10348.0,559.7,5791.55,False,False,False
Bolivia (Plurinational State of),Cocoa beans,2023,10639.0,561.2,5971.18,False,False,False
Bolivia (Plurinational State of),"Pepper (Piper spp.), raw",2019,35.0,770.3,27.0,False,False,False
Bolivia (Plurinational State of),"Pepper (Piper spp.), raw",2020,35.0,773.6,27.17,False,False,False
Bolivia (Plurinational State of),"Pepper (Piper spp.), raw",2021,35.0,774.3,27.23,False,False,False
Bolivia (Plurinational State of),"Pepper (Piper spp.), raw",2022,35.0,772.7,27.13,False,False,False
Bolivia (Plurinational State of),"Pepper (Piper spp.), raw",2023,35.0,773.5,27.18,False,False,False
Bolivia (Plurinational State of),"Other stimulant, spice and aromatic crops, n.e.c.",2019,5894.0,594.0,3501.09,False,False,False
Bolivia (Plurinational State of),"Other stimulant, spice and aromatic crops, n.e.c.",2020,5853.0,592.5,3468.29,False,False,False
Bolivia (Plurinational State of),"Other stimulant, spice and aromatic crops, n.e.c.",2021,5866.0,593.1,3479.17,False,False,False
Bolivia (Plurinational State of),"Other stimulant, spice and aromatic crops, n.e.c.",2022,5871.0,593.2,3482.85,False,False,False
Bolivia (Plurinational State of),"Other stimulant, spice and aromatic crops, n.e.c.",2023,5864.0,592.9,3476.77,False,False,False
Bolivia (Plurinational State of),"Beans, dry",2019,86700.0,1240.5,107550.0,True,False,False
Bolivia (Plurinational State of),"Beans, dry",2020,80999.0,1274.8,103256.0,True,False,False
Bolivia (Plurinational State of),"Beans, dry",2021,81991.0,1246.7,102214.85,True,False,False
Bolivia (Plurinational State of),"Beans, dry",2022,82800.0,1272.0,105322.33,True,False,False
Bolivia (Plurinational State of),"Beans, dry",2023,91849.0,1134.7,104220.63,True,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2019,13978.0,911.5,12740.47,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2020,14416.0,903.0,13017.18,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2021,14532.0,894.5,12998.57,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2022,14308.0,908.6,13000.62,False,False,False
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2023,14419.0,901.8,13002.67,False,False,False
Bolivia (Plurinational State of),"Chick peas, dry",2019,293.0,1791.8,525.0,False,False,False
Bolivia (Plurinational State of),"Chick peas, dry",2020,291.0,1766.3,514.0,False,False,False
Bolivia (Plurinational State of),"Chick peas, dry",2021,289.0,1778.5,513.77,False,False,False
Bolivia (Plurinational State of),"Chick peas, dry",2022,291.0,1977.9,575.53,False,False,False
Bolivia (Plurinational State of),"Chick peas, dry",2023,294.0,1820.1,535.72,False,False,False
Bolivia (Plurinational State of),"Peas, dry",2019,3761.0,1430.0,5377.67,False,False,False
Bolivia (Plurinational State of),"Peas, dry",2020,3785.0,1419.8,5374.38,False,False,False
Bolivia (Plurinational State of),"Peas, dry",2021,3780.0,1423.5,5381.25,False,False,False
Bolivia (Plurinational State of),"Peas, dry",2022,3775.0,1424.4,5377.76,False,False,False
Bolivia (Plurinational State of),"Peas, dry",2023,3780.0,1422.5,5377.8,False,False,False
Bolivia (Plurinational State of),Sugar cane,2019,174630.0,54735.6,9558472.0,True,True,True
Bolivia (Plurinational State of),Sugar cane,2020,180065.0,56059.9,10094423.0,True,True,True
Bolivia (Plurinational State of),Sugar cane,2021,183675.0,54754.9,10057104.09,True,True,True
Bolivia (Plurinational State of),Sugar cane,2022,180801.0,53424.1,9659111.34,True,True,True
Bolivia (Plurinational State of),Sugar cane,2023,176294.0,58466.6,10307308.57,True,True,True
Bolivia (Plurinational State of),"Seed cotton, unginned",2019,4578.0,1485.4,6800.0,False,False,False
Bolivia (Plurinational State of),"Seed cotton, unginned",2020,6000.0,1466.7,8800.0,False,False,False
Bolivia (Plurinational State of),"Seed cotton, unginned",2021,2196.0,1548.3,3400.0,False,False,False
Bolivia (Plurinational State of),"Seed cotton, unginned",2022,3771.0,2121.5,8000.0,False,False,False
Bolivia (Plurinational State of),"Seed cotton, unginned",2023,3860.0,1994.8,7700.0,False,False,False
Bolivia (Plurinational State of),Natural rubber in primary forms,2019,1527.0,2881.1,4400.0,False,False,False
Bolivia (Plurinational State of),Natural rubber in primary forms,2020,1238.0,2989.1,3700.0,False,False,False
Bolivia (Plurinational State of),Natural rubber in primary forms,2021,1000.0,3200.0,3200.0,False,False,False
Bolivia (Plurinational State of),Natural rubber in primary forms,2022,841.0,3209.8,2700.0,False,False,False
Bolivia (Plurinational State of),Natural rubber in primary forms,2023,766.0,3001.5,2300.0,False,False,False
Bolivia (Plurinational State of),Unmanufactured tobacco,2019,1171.0,1026.5,1202.0,False,False,False
Bolivia (Plurinational State of),Unmanufactured tobacco,2020,1189.0,1010.1,1201.0,False,False,False
Bolivia (Plurinational State of),Unmanufactured tobacco,2021,1192.0,1009.5,1203.32,False,False,False
Bolivia (Plurinational State of),Unmanufactured tobacco,2022,1174.0,1008.7,1184.32,False,False,False
Bolivia (Plurinational State of),Unmanufactured tobacco,2023,1191.0,1002.8,1194.17,False,False,False
Bosnia and Herzegovina,Wheat,2019,68965.0,3839.2,264769.0,True,False,False
Bosnia and Herzegovina,Wheat,2020,69914.0,4602.9,321804.0,True,False,False
Bosnia and Herzegovina,Wheat,2021,65649.0,4788.8,314382.0,False,False,False
Bosnia and Herzegovina,Wheat,2022,51541.0,5460.0,281414.0,False,False,False
Bosnia and Herzegovina,Wheat,2023,52903.0,4310.0,228012.0,False,False,False
Bosnia and Herzegovina,Maize (corn),2019,191840.0,6440.8,1235596.0,True,False,True
Bosnia and Herzegovina,Maize (corn),2020,200544.0,7112.4,1426356.0,True,False,True
Bosnia and Herzegovina,Maize (corn),2021,200376.0,4457.2,893124.0,True,False,True
Bosnia and Herzegovina,Maize (corn),2022,115599.0,8540.0,987215.0,True,False,True
Bosnia and Herzegovina,Maize (corn),2023,100185.0,6970.0,698289.0,True,False,True
Bosnia and Herzegovina,Barley,2019,20908.0,3561.4,74462.0,False,False,False
Bosnia and Herzegovina,Barley,2020,21630.0,4102.7,88742.0,False,False,False
Bosnia and Herzegovina,Barley,2021,21825.0,3953.2,86279.0,False,False,False
Bosnia and Herzegovina,Barley,2022,20986.0,4270.0,89610.0,False,False,False
Bosnia and Herzegovina,Barley,2023,20312.0,3720.0,75561.0,False,False,False
Bosnia and Herzegovina,Rye,2019,3561.0,2934.3,10449.0,False,False,False
Bosnia and Herzegovina,Rye,2020,3471.0,3142.9,10909.0,False,False,False
Bosnia and Herzegovina,Rye,2021,3267.0,3024.5,9881.0,False,False,False
Bosnia and Herzegovina,Rye,2022,1510.0,3300.0,4983.0,False,False,False
Bosnia and Herzegovina,Rye,2023,1858.0,3519.9,6540.0,False,False,False
Bosnia and Herzegovina,Oats,2019,10208.0,2667.6,27231.0,False,False,False
